,ObservationDate,Confirmed,Recovered,Deaths,Population,ISO3,Province/State,Country/Region,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
11388,2020-08-24,399568,372464,10916,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11389,2020-08-25,400985,374463,10958,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11390,2020-08-26,402365,376268,10990,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11391,2020-08-27,404102,377922,11072,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11392,2020-08-28,405972,379452,11132,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11393,2020-08-29,408009,381183,11181,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11394,2020-08-30,409974,382584,11244,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11395,2020-08-31,411726,383879,11289,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11396,2020-09-01,413145,385790,11321,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11397,2020-09-02,414739,387683,11344,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11398,2020-09-03,416501,389409,11422,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11399,2020-09-04,418469,391248,11494,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11400,2020-09-05,420434,392967,11551,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11401,2020-09-06,422510,394399,11592,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11402,2020-09-07,424274,395717,11652,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11403,2020-09-08,425541,397730,11682,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11404,2020-09-09,427027,399555,11702,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11405,2020-09-10,428669,401356,11781,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11406,2020-09-11,430535,403064,11850,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11407,2020-09-12,432666,404919,11895,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11408,2020-09-13,434748,406326,11949,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11409,2020-09-14,436433,407725,12013,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11410,2020-09-15,437983,409944,12040,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11411,2020-09-16,439287,411852,12058,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11412,2020-09-17,441150,413928,12142,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11413,2020-09-18,442827,415981,12199,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11414,2020-09-19,444674,418101,12254,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11415,2020-09-20,446274,419746,12286,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11416,2020-09-21,447468,421111,12298,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11417,2020-09-22,448523,423176,12321,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11418,2020-09-23,449903,425165,12345,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11419,2020-09-24,451634,426876,12469,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11420,2020-09-25,453868,428580,12527,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11421,2020-09-26,455979,430259,12591,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11422,2020-09-27,457901,431704,12641,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11423,2020-09-28,459671,433016,12698,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11424,2020-09-29,461300,434794,12725,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11425,2020-09-30,462991,436589,12741,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11426,2020-10-01,464750,438148,12822,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11427,2020-10-02,466590,439607,12867,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11428,2020-10-03,468471,440881,12919,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11429,2020-10-04,470179,442070,12979,18729160.0,CHL,,Chile,3,3,2,3,2,3,2,4,2,2,2,83.8
11430,2020-10-05,471746,443453,13037,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11431,2020-10-06,473306,445418,13070,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11432,2020-10-07,474440,447053,13090,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11433,2020-10-08,476016,448710,13167,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11434,2020-10-09,477769,450297,13220,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11435,2020-10-10,479595,452054,13272,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11436,2020-10-11,481371,453352,13318,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11437,2020-10-12,482888,454484,13379,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11438,2020-10-13,484280,456499,13396,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11439,2020-10-14,485372,458073,13415,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11440,2020-10-15,486496,459536,13434,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11441,2020-10-16,488190,461097,13529,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11442,2020-10-17,490003,462712,13588,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11443,2020-10-18,491760,463943,13635,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11444,2020-10-19,493305,465021,13676,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11445,2020-10-20,494478,466727,13702,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11446,2020-10-21,495637,468353,13719,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11447,2020-10-22,497131,469849,13792,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11448,2020-10-23,498906,469849,13844,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11449,2020-10-24,500542,476660,13892,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11450,2020-10-25,502063,478335,13944,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11451,2020-10-26,503598,479961,14003,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11452,2020-10-27,504525,481464,14026,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11453,2020-10-28,505530,482991,14032,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11454,2020-10-29,507050,484007,14118,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11455,2020-10-30,508571,485237,14158,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11456,2020-10-31,510256,486928,14207,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11457,2020-11-01,511864,488453,14247,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11458,2020-11-02,513188,489812,14302,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11459,2020-11-03,514202,491107,14319,18729160.0,CHL,,Chile,1,3,2,3,2,3,2,4,2,2,2,76.39
11460,2020-11-04,515042,492436,14340,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11461,2020-11-05,516582,493538,14404,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11462,2020-11-06,518390,494594,14450,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11463,2020-11-07,519977,496144,14499,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11464,2020-11-08,521558,497704,14543,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11465,2020-11-09,522879,499197,14588,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11466,2020-11-10,523907,500435,14611,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11467,2020-11-11,524804,501720,14633,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11468,2020-11-12,526438,502771,14699,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11469,2020-11-13,528030,503838,14738,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11470,2020-11-14,529676,505541,14777,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11471,2020-11-15,531273,506999,14819,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11472,2020-11-16,532604,508367,14863,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11473,2020-11-17,533610,509702,14883,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11474,2020-11-18,534558,511069,14897,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11475,2020-11-19,536012,512177,14955,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11476,2020-11-20,537585,513231,15003,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11477,2020-11-21,539143,514889,15030,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11478,2020-11-22,540640,516426,15069,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
11479,2020-11-23,540640,516426,15069,18729160.0,CHL,,Chile,3,3,2,4,1,3,2,4,2,2,2,81.94
95776,2020-01-01,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95777,2020-01-02,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95778,2020-01-03,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95779,2020-01-04,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95780,2020-01-05,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95781,2020-01-06,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95782,2020-01-07,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95783,2020-01-08,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95784,2020-01-09,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95785,2020-01-10,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95786,2020-01-11,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95787,2020-01-12,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95788,2020-01-13,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95789,2020-01-14,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95790,2020-01-15,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95791,2020-01-16,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95792,2020-01-17,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95793,2020-01-18,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95794,2020-01-19,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95795,2020-01-20,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95796,2020-01-21,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95797,2020-01-22,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95798,2020-01-23,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95799,2020-01-24,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95800,2020-01-25,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95801,2020-01-26,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95802,2020-01-27,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95803,2020-01-28,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95804,2020-01-29,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95805,2020-01-30,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95806,2020-01-31,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95807,2020-02-01,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95808,2020-02-02,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95809,2020-02-03,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95810,2020-02-04,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95811,2020-02-05,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95812,2020-02-06,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95813,2020-02-07,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95814,2020-02-08,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95815,2020-02-09,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95816,2020-02-10,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95817,2020-02-11,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95818,2020-02-12,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95819,2020-02-13,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95820,2020-02-14,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95821,2020-02-15,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95822,2020-02-16,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95823,2020-02-17,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95824,2020-02-18,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95825,2020-02-19,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95826,2020-02-20,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95827,2020-02-21,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95828,2020-02-22,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95829,2020-02-23,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95830,2020-02-24,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95831,2020-02-25,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95832,2020-02-26,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95833,2020-02-27,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95834,2020-02-28,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95835,2020-02-29,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95836,2020-03-01,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95837,2020-03-02,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95838,2020-03-03,0,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95839,2020-03-04,1,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95840,2020-03-05,2,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95841,2020-03-06,3,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95842,2020-03-07,4,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95843,2020-03-08,6,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95844,2020-03-09,9,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95845,2020-03-10,10,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95846,2020-03-11,14,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95847,2020-03-12,23,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95848,2020-03-13,29,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
95849,2020-03-14,40,0,0,8125072.0,CHL,Metropolitana,Chile,0,0,0,0,0,0,0,0,2,0,0,11.11
95850,2020-03-15,54,0,0,8125072.0,CHL,Metropolitana,Chile,3,0,0,0,0,0,0,0,2,0,0,22.22
95851,2020-03-16,123,0,0,8125072.0,CHL,Metropolitana,Chile,3,3,0,2,0,0,0,0,2,0,0,47.22
95852,2020-03-17,152,0,0,8125072.0,CHL,Metropolitana,Chile,3,3,0,2,0,0,0,0,2,0,0,47.22
95853,2020-03-18,174,0,0,8125072.0,CHL,Metropolitana,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
95854,2020-03-19,247,0,0,8125072.0,CHL,Metropolitana,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
95855,2020-03-20,304,0,0,8125072.0,CHL,Metropolitana,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
95856,2020-03-21,359,0,0,8125072.0,CHL,Metropolitana,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
95857,2020-03-22,409,0,1,8125072.0,CHL,Metropolitana,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
95858,2020-03-23,459,0,1,8125072.0,CHL,Metropolitana,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
95859,2020-03-24,540,0,2,8125072.0,CHL,Metropolitana,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
95860,2020-03-25,682,0,2,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,0,0,73.15
95861,2020-03-26,746,0,3,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
95862,2020-03-27,938,0,3,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
95863,2020-03-28,1084,0,3,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
95864,2020-03-29,1167,0,3,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
95865,2020-03-30,1295,0,3,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95866,2020-03-31,1420,0,4,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95867,2020-04-01,1521,0,5,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95868,2020-04-02,1636,0,6,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95869,2020-04-03,1742,0,8,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95870,2020-04-04,1957,0,9,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95871,2020-04-05,2102,0,10,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95872,2020-04-06,2244,0,10,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95873,2020-04-07,2350,0,12,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95874,2020-04-08,2548,0,14,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95875,2020-04-09,2832,0,21,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95876,2020-04-10,3193,0,29,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95877,2020-04-11,3448,0,32,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95878,2020-04-12,3599,0,35,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95879,2020-04-13,3803,0,36,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95880,2020-04-14,4086,0,40,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95881,2020-04-15,4334,0,41,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95882,2020-04-16,4682,0,48,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95883,2020-04-17,4915,0,51,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95884,2020-04-18,5192,0,58,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95885,2020-04-19,5381,0,63,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95886,2020-04-20,5643,0,67,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95887,2020-04-21,5788,0,69,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95888,2020-04-22,6083,0,78,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95889,2020-04-23,6434,0,85,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95890,2020-04-24,6761,0,86,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95891,2020-04-25,7165,0,89,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95892,2020-04-26,7496,0,91,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95893,2020-04-27,7858,0,95,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95894,2020-04-28,8300,0,100,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95895,2020-04-29,8889,0,104,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95896,2020-04-30,9625,0,110,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95897,2020-05-01,10516,0,114,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95898,2020-05-02,11661,0,122,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95899,2020-05-03,12656,0,135,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95900,2020-05-04,13528,0,143,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95901,2020-05-05,14707,0,146,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95902,2020-05-06,15582,0,150,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95903,2020-05-07,16828,0,152,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
95904,2020-05-08,17979,0,157,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
95905,2020-05-09,18957,0,163,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
95906,2020-05-10,20353,0,166,8125072.0,CHL,Metropolitana,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
